step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
505,CASH_IN,115.54966981660154,C6040064,1098.6578623780156,983.1081925614141,C7368068,6694.641206145678,6810.190875962279,0
560,PAYMENT,39563.67522612732,C6826770,960.3650172364519,0.0,C5520167,1292.6942892734958,40856.36951540082,0
436,TRANSFER,11774.818616586272,C5732166,376.2019342708902,0.0,C3379987,7040.482520612869,18815.30113719914,0
111,CASH_OUT,310.8245984422478,C6339937,25202.379986895572,24891.555388453326,C6766249,3699.2897191058128,4010.1143175480606,0
153,DEBIT,2308.5993271100406,C3322821,17344.70229914945,15036.102972039407,C4354888,7040.04054644941,9348.63987355945,0
635,CASH_IN,15925.452945038167,C7191189,2748.9079362642788,0.0,C2889537,47502.26230828985,63427.71525332802,0
102,TRANSFER,345.77425006260995,C2697352,127.60018187562233,0.0,C6338755,732.0458165436204,1077.8200666062303,0
191,DEBIT,469.13713410127144,C8748074,4917.500732910599,4448.363598809327,C4124569,11555.871595652925,12025.008729754196,0
729,DEBIT,3093.9877251731127,C4176507,24863.415182372944,21769.427457199832,C5621522,661.7111311431283,3755.6988563162413,0
563,TRANSFER,1245.7908065845836,C8768540,672388.9642463024,671143.1734397179,C2913848,1291.6020752553798,2537.3928818399636,0
81,PAYMENT,4923.289715446987,C4916465,62908.18747901819,57984.8977635712,C5940882,188655.00757604948,193578.29729149648,0
489,PAYMENT,15458.520137500436,C1190515,11901.663364676118,0.0,C2572588,20223.74945857534,35682.26959607578,0
88,CASH_IN,5138.334516624847,C5371088,1493.1454585984807,0.0,C9345787,11180.007239907925,16318.341756532773,0
194,PAYMENT,2920.1860314911446,C2356603,98052.23481747453,95132.04878598338,C4497377,293.8461253601633,3214.0321568513077,0
104,CASH_IN,15600.93776073956,C4940470,10190.027725919535,0.0,C8242623,5056.953291079762,20657.891051819322,0
96,CASH_OUT,2416.799663435955,C8332345,11120.4774859082,8703.677822472246,C4975071,128.30602127862585,2545.105684714581,0
423,TRANSFER,670.8359264498217,C1116888,85968.66247630958,85297.82654985975,C3497819,8729.867266756899,9400.70319320672,0
198,DEBIT,30048.36646893936,C2057809,4979.065007798377,0.0,C7619466,669.1930624761937,30717.559531415554,0
1,CASH_IN,23.63362474607564,C8318591,48730.087560540465,48706.45393579439,C6242621,24727.901169968303,24751.53479471438,0
407,PAYMENT,3388.21973351073,C2970254,734.2058194911461,0.0,C1200159,11188.120571287018,14576.340304797748,0
378,CASH_IN,1441.085061570953,C2981178,1942.6355189589274,501.55045738797435,C7272979,711.8125414079843,2152.8976029789374,0
167,CASH_IN,470.5906490209838,C6299001,20808.884112369677,20338.29346334869,C4491310,17381.928489061494,17852.51913808248,0
509,PAYMENT,5416.263699596221,C7254034,7188.885281099291,1772.62158150307,C3577716,533266.4734904387,538682.7371900348,0
638,PAYMENT,7475.791396363416,C1034421,4816.065271742988,0.0,C6000570,5402.132841991651,12877.924238355066,0
313,TRANSFER,567.9096215182306,C7462542,751.9190441661184,184.00942264788785,C3954233,47127.21397609536,47695.12359761359,0
593,DEBIT,182.73800774644644,C6158636,55355.2413864314,55172.50337868495,C3264330,120.7868137113867,303.5248214578331,0
418,TRANSFER,218.78148364049488,C9615750,298.5171744447248,79.7356908042299,C1813294,20648.374715606053,20867.156199246547,0
681,TRANSFER,112024.72668946664,C7416042,46786.24860896639,0.0,C7011478,2595.2927909993027,114620.01948046594,0
477,PAYMENT,139720.35931459442,C7862311,8972.271609113963,0.0,C9993429,4731.371293729061,144451.73060832347,0
73,PAYMENT,3162.4454465625363,C5004695,9256.232680367884,6093.787233805348,C1385028,26641.595014383904,29804.04046094644,0
141,DEBIT,191.87675016430114,C9369238,7339.835541991195,7147.9587918268935,C1827297,4979.260797290944,5171.137547455245,0
582,CASH_IN,2228.9767534097778,C9611466,1437.7926423128406,0.0,C5397373,318.9785604149176,2547.955313824695,0
262,TRANSFER,36.54901422727549,C6675607,7554.92266893047,7518.373654703194,C8467678,171860.9018841512,171897.45089837845,0
340,DEBIT,5593.481004953488,C1892966,16835.647943875876,11242.166938922388,C5628526,445.67917948204064,6039.160184435529,0
308,TRANSFER,408.24909521966083,C7491311,18476.19290994909,18067.94381472943,C1734500,1511.608536586361,1919.8576318060218,0
245,CASH_IN,264.9656801720471,C7642141,6635.227623610519,6370.261943438472,C6893486,10469.663124870554,10734.628805042601,0
515,TRANSFER,21062.846407426296,C7029331,6461.824853126915,0.0,C1814501,10666.540265067551,31729.38667249385,0
337,CASH_OUT,2189.6750963022378,C8258332,6367.089158979133,4177.414062676895,C5627429,19071.3966388643,21261.071735166537,0
575,DEBIT,16837.423951473025,C3537746,4854.016626002104,0.0,C2330591,10578.060253407337,27415.484204880362,0
561,PAYMENT,33316.93081761807,C1975098,237.5990801114872,0.0,C9288068,80566.6167966076,113883.54761422568,0
76,TRANSFER,2492.8371120833312,C9830429,2861.2716726521485,368.43456056881723,C9861592,21603.20845604134,24096.04556812467,0
175,DEBIT,2950.3631915506744,C5133509,1014.755241612906,0.0,C2001248,756.422041607258,3706.7852331579325,0
109,DEBIT,24749.149801671232,C3258547,5860.5014718660805,0.0,C8168575,44.87230678378407,24794.022108455018,0
183,TRANSFER,1014.797589241708,C4174294,1293.6376218821076,278.8400326403996,C7216646,10961.842013588948,11976.639602830655,0
192,PAYMENT,30009.441140270763,C5151590,16152.277129928918,0.0,C4718543,152098.8109930929,182108.25213336365,0
65,PAYMENT,52.11813362860936,C9051144,87251.97077425639,87199.85264062778,C9587440,661.992465836552,714.1105994651614,0
474,TRANSFER,1466.1304824713375,C6285009,4275.120999339177,2808.9905168678392,C2897979,992.3755007852762,2458.505983256614,0
100,DEBIT,4335.039689090527,C7825726,13966.561835064938,9631.522145974412,C5423290,16476.841203115342,20811.880892205867,0
544,PAYMENT,267.73500701456925,C5081819,3145.406398643381,2877.6713916288118,C7317582,21289.867090883872,21557.60209789844,0
128,TRANSFER,6242.137181700786,C5925375,6590.770280562098,348.63309886131265,C6440021,76463.54484922584,82705.68203092663,0
452,TRANSFER,4206.6250063358775,C9441682,123196.8508404443,118990.22583410842,C7813449,215824.42878988598,220031.05379622185,0
369,TRANSFER,689.2575331766386,C4649778,368.51601417621384,0.0,C3308278,12993.046255151454,13682.303788328092,0
43,DEBIT,638.4890856716843,C2260971,2103.7253796046516,1465.2362939329673,C6636959,1269.7791801149983,1908.2682657866826,0
419,PAYMENT,521.0869969083187,C8814091,10008.888741610475,9487.801744702156,C8539666,1349.8746172872095,1870.9616141955282,0
488,DEBIT,129.9231351817576,C7816328,5802.6414509211645,5672.7183157394065,C5609865,2731.8791552648336,2861.802290446591,0
78,CASH_OUT,74620.77296183557,C5364322,3826.786565264731,0.0,C7630611,63730.40877588795,138351.18173772353,0
270,PAYMENT,1957.1105837658379,C2703611,765.0035644666657,0.0,C6535458,2980.4588091902738,4937.569392956111,0
674,DEBIT,199.16385067325916,C8125211,19245.12744292315,19045.96359224989,C3763946,55445.43298946976,55644.596840143015,0
701,PAYMENT,2334.0966827739194,C1375844,6621.277520109782,4287.180837335863,C6755111,383.8808008257518,2717.9774835996714,0
728,CASH_OUT,4816.358253071716,C1895750,29314.84366590786,24498.485412836148,C1083017,14390.469598842226,19206.827851913942,0
315,CASH_IN,580.4793472769252,C9086669,64742.173276062735,64161.69392878581,C7531976,1804.098093407871,2384.577440684796,0
168,TRANSFER,1437.4891047143478,C4684485,7451.010703198666,6013.521598484318,C4992873,23022.292258217334,24459.78136293168,0
339,DEBIT,40456.07045264783,C9583045,114847.01373119197,74390.94327854415,C8031524,4853.481054328025,45309.551506975855,0
193,CASH_OUT,288.40785450358436,C2976577,65568.51015360442,65280.10229910084,C2108691,39937.123918695244,40225.531773198825,0
453,CASH_OUT,931.4654317224739,C9193062,3384.992982040373,2453.527550317899,C2966163,3395.38468618556,4326.850117908034,0
283,PAYMENT,54.009507934736405,C1422192,151613.5768591998,151559.56735126505,C3974407,7692.904572198876,7746.9140801336125,0
336,PAYMENT,114297.71822820928,C7268727,30095.55592710928,0.0,C4217040,40788.81270456345,155086.53093277273,0
390,TRANSFER,11117.915796973279,C4301901,104404.92847493487,93287.0126779616,C7462924,6609.191973038676,17727.107770011957,0
525,PAYMENT,2699.629189297969,C1905622,209.0600794569735,0.0,C4444655,9105.383010141737,11805.012199439705,0
240,DEBIT,709.0030348790934,C1206182,30970.052049497506,30261.049014618413,C1920062,37084.34467344509,37793.34770832419,0
483,DEBIT,641.6105693953219,C3275705,15112.505237041374,14470.894667646053,C8833828,6949.9827076287365,7591.593277024059,0
659,DEBIT,1740.3427983055685,C5084584,1581.414909570208,0.0,C9425769,340.4869988798158,2080.8297971853845,0
716,CASH_IN,8040.930676695343,C4298584,404.5325566258527,0.0,C9669801,2586.1337630872495,10627.064439782593,0
592,DEBIT,355.2543694460907,C2732618,5997.314050367964,5642.059680921873,C4260920,172.96669598152792,528.2210654276187,0
555,PAYMENT,1180.5862216348794,C3000835,8954.21243680741,7773.62621517253,C8990974,4915.340139366184,6095.926361001064,0
458,PAYMENT,16556.2867682145,C4215331,2498.5692940171457,0.0,C2004170,20798.270433219433,37354.557201433934,0
89,DEBIT,74478.54480092783,C9884232,1807.4327563257925,0.0,C4919611,10396.210800047562,84874.75560097539,0
660,CASH_OUT,8840.07979702195,C6120685,2701.756681245998,0.0,C2631955,131836.0315830126,140676.11138003456,0
95,CASH_OUT,792.7824238800331,C2433214,2107.3270027481176,1314.5445788680845,C3160254,105380.88310970923,106173.66553358927,0
452,CASH_OUT,2186.3289868318925,C4533301,52156.950210293224,49970.621223461334,C8055096,13540.914817447136,15727.243804279027,0
428,TRANSFER,6799.295397310066,C8876378,1625.328262578735,0.0,C7461879,67.73736963747197,6867.032766947537,0
151,CASH_IN,1664.1217149126087,C7433545,301.81120329967473,0.0,C2025608,31029.38278641179,32693.504501324398,0
514,DEBIT,12377.92305679787,C6105277,39008.276231078955,26630.353174281085,C5352172,1731.232474637937,14109.155531435807,0
376,TRANSFER,692.223452926398,C7205482,50430.84015601384,49738.61670308744,C8979948,47214.52155844847,47906.745011374864,0
22,CASH_OUT,75099.09880022403,C4085922,6369.631408219452,0.0,C7880708,15143.105939884126,90242.20474010817,0
313,DEBIT,2502.3281242048934,C2964806,849.4668345299361,0.0,C5297561,30096.59426362271,32598.922387827603,0
519,TRANSFER,843.6784088934253,C4476669,167.58676989862624,0.0,C3361208,22100.129626996568,22943.808035889993,0
206,PAYMENT,9732.343545605547,C1395197,8687.48038671409,0.0,C7176740,965461.8164995196,975194.1600451252,0
375,CASH_OUT,420.610899225746,C4490439,22590.78533957076,22170.174440345014,C8186155,22979.69977323582,23400.310672461568,0
451,TRANSFER,4007.1600466606023,C8393107,1594.543467259004,0.0,C4158035,626.2317025188275,4633.39174917943,0
626,PAYMENT,49158.61441587958,C7548112,40297.60279535972,0.0,C1023109,69052.67421534366,118211.28863122324,0
595,CASH_OUT,261.6271058692594,C7424510,462.5818165656884,200.954710696429,C3028231,3425.881483344268,3687.5085892135276,0
179,CASH_IN,32297.92732658115,C7285192,9348.728335834294,0.0,C9484534,119418.09771991777,151716.02504649892,0
210,CASH_OUT,225.40697908163253,C7886535,138.66779033566598,0.0,C6078593,177330.42990317382,177555.83688225545,0
500,CASH_IN,15381.957491960815,C9989181,1214.7441072394631,0.0,C1113947,28104.66898886763,43486.62648082845,0
464,CASH_IN,448.8682970021714,C3127366,243.63654816922556,0.0,C6666136,629.3787120208996,1078.2470090230709,0
124,CASH_IN,32326.578791682005,C3462274,25040.03520135934,0.0,C4228997,3227.17447292578,35553.75326460778,0
113,DEBIT,941.8193094014746,C2744775,16028.860901466038,15087.041592064563,C2849892,118362.0035502963,119303.82285969777,0
12,DEBIT,1461.1358387129462,C5639504,1085769.0751412995,1084307.9393025865,C2395727,441531.7342719164,442992.87011062936,0
126,CASH_IN,456.284807528325,C2532985,11950.408890607212,11494.124083078887,C6605558,9171.464600216797,9627.749407745123,0
565,PAYMENT,23.951372970386732,C5545470,3430.533774410475,3406.5824014400882,C7719231,4676.948606085852,4700.899979056238,0
331,CASH_IN,303.48006315225246,C6613542,1029.995411481598,726.5153483293456,C7249253,764.9000079549148,1068.3800711071672,0
283,TRANSFER,102.60750076730766,C7312048,58198.43626047956,58095.828759712254,C8236433,785.1708393033956,887.7783400707033,0
140,CASH_IN,50.21072459277265,C4835635,1600388.1471869003,1600337.9364623076,C9464136,12907.505923136061,12957.716647728834,0
401,DEBIT,5366.22358219707,C7645531,60961.77528615231,55595.55170395524,C4893750,32908.830485182814,38275.05406737988,0
97,DEBIT,62927.21932939137,C2937849,12375.047306759605,0.0,C1545022,413.76162835029254,63340.98095774167,0
517,TRANSFER,108521.51695314072,C3089187,9316.595616790162,0.0,C2926252,42560.15981123969,151081.67676438042,0
569,TRANSFER,291.43162745823247,C3928194,310.06659889151507,18.6349714332826,C8632690,126065.21937613482,126356.65100359306,0
69,CASH_OUT,2392.6706828918054,C8819934,47077.411380784404,44684.7406978926,C3419986,28600.52678654283,30993.197469434635,0
118,PAYMENT,30625.082742899234,C1609636,1926.8959448359851,0.0,C2191156,220957.06079751588,251582.1435404151,0
59,PAYMENT,216.32906739546277,C9054027,732.7662091647068,516.437141769244,C8201189,16497.09608623039,16713.425153625853,0
33,PAYMENT,33097.359658689194,C7271670,5572.590755737288,0.0,C6898233,16826.89097723549,49924.25063592468,0
318,DEBIT,34203.76886009816,C1926723,1706.133741231349,0.0,C6281192,16196.098780575318,50399.867640673474,0
50,PAYMENT,60.81119875333733,C3477533,1277.0252476096955,1216.2140488563582,C6004432,122865.57308145161,122926.38428020495,0
489,CASH_OUT,26.784818132380018,C8823480,3047.885931568444,3021.1011134360638,C9371542,23748.60090583703,23775.385723969408,0
19,CASH_OUT,1338.7635280462616,C2991397,184.71080568173565,0.0,C7216274,2808.743556022764,4147.507084069026,0
726,PAYMENT,19460.648383092837,C4936041,4812.70621390345,0.0,C5822876,18898.983109139837,38359.63149223267,0
197,TRANSFER,142.67163595373546,C8579109,13121.879301987401,12979.207666033666,C8672425,19281.375055855086,19424.04669180882,0
450,CASH_OUT,50.57155076158414,C6285082,1119.6482279155994,1069.0766771540152,C9078947,5299.310861847539,5349.882412609123,0
559,TRANSFER,3390.503431725759,C7017717,119902.22128452681,116511.71785280106,C7239309,62640.44994826626,66030.95337999202,0
679,DEBIT,10567.289557644319,C6394688,2580.01489365876,0.0,C8758942,9730.025467141342,20297.31502478566,0
452,CASH_OUT,764.8146800493897,C1843055,938.4000880536811,173.58540800429137,C7260523,33208.92811993612,33973.74279998551,0
289,TRANSFER,900.6276396953946,C4234707,41517.17317392995,40616.54553423455,C1338434,22460.65869566303,23361.286335358425,0
141,PAYMENT,10439.755594450065,C1857617,9218.927647878276,0.0,C5464686,1897.8039041161226,12337.559498566188,0
84,DEBIT,523.3019002793654,C5632261,118627.57528555226,118104.2733852729,C3610333,1142.4150932356324,1665.7169935149977,0
694,CASH_IN,608.0560517038496,C1223819,201745.1325811328,201137.07652942897,C5879086,1938.1186480342403,2546.1746997380897,0
391,CASH_IN,5190.440320352514,C3813620,511.3721147645514,0.0,C8380747,6889.017922399034,12079.458242751549,0
591,PAYMENT,6489.857749005758,C7495381,695680.1635167331,689190.3057677273,C3644389,195448.8668925776,201938.72464158334,0
215,DEBIT,1904.8305817970183,C8660113,73.46993328148827,0.0,C5831318,7370.025776870286,9274.856358667304,0
526,DEBIT,58044.65144225928,C4746583,641.2656755477741,0.0,C9233013,17111.556070522947,75156.20751278223,0
215,DEBIT,13353.663577578323,C1245971,559.1991385055927,0.0,C4975250,46445.34623045698,59799.0098080353,0
403,DEBIT,1477.5258235389033,C3307723,120236.15076506927,118758.62494153036,C9231296,3953.2522236874465,5430.778047226349,0
128,CASH_IN,225.55846949764873,C7454531,22882.849915368126,22657.291445870476,C7527498,3535.660957754576,3761.2194272522247,0
477,TRANSFER,21651.829308347475,C5461956,14082.857146563743,0.0,C3432931,66380.47486909866,88032.30417744613,0
404,DEBIT,23224.240023879644,C7198169,65.41162159290771,0.0,C8653661,25243.91797779845,48468.15800167809,0
29,TRANSFER,2445.35957032523,C3944739,7743.4951837549315,5298.135613429702,C5496183,2622.8644395512188,5068.224009876449,0
338,DEBIT,5186.239166628768,C5792250,1062777.3958808444,1057591.1567142156,C6109848,3552.1516254919306,8738.3907921207,0
714,CASH_OUT,12118.482985663975,C5480957,22723.240124103642,10604.757138439667,C5599393,9610.710285877749,21729.193271541724,0
361,CASH_OUT,73585.78933451718,C7421509,4203.656095851248,0.0,C3549264,15665.900886171636,89251.69022068882,0
569,CASH_OUT,17580.031958426673,C7397702,70442.55990298917,52862.527944562506,C9879264,97533.91338157521,115113.94534000188,0
392,DEBIT,7259.274674998758,C8982246,10844.277570756582,3585.0028957578234,C9856607,23482.01346205657,30741.28813705533,0
218,TRANSFER,19139.30618084402,C7948309,2981.5093974027636,0.0,C3685014,1133.4110203887283,20272.71720123275,0
574,CASH_IN,29799.515060201466,C8532621,2082.6571813911773,0.0,C7457436,1681.5023094492217,31481.017369650686,0
669,PAYMENT,5122.710000161388,C2001021,23971.048486845084,18848.338486683697,C2392125,15054.692871767516,20177.402871928905,0
202,CASH_IN,18677.19495282526,C3001276,4616.860640829925,0.0,C5664097,10781.230197862114,29458.425150687373,0
17,DEBIT,770.7640464713102,C2293077,11318.169254414051,10547.405207942742,C1639570,1498.2545467029483,2269.0185931742585,0
322,CASH_OUT,23636.12509617337,C2065272,77.67764078450033,0.0,C2866840,66555.67638312039,90191.80147929376,0
518,CASH_OUT,783.6830463364064,C1993674,6509.743215354183,5726.060169017776,C4088537,90.39029800869254,874.0733443450989,0
570,TRANSFER,396.7624138447291,C8827341,972.3459427659265,575.5835289211973,C1386641,15855.12829575512,16251.89070959985,0
325,DEBIT,2303.798682256553,C4185182,64496.10664825689,62192.30796600034,C7332095,367.2633173265694,2671.0619995831225,0
412,CASH_IN,203.66652609165158,C2691627,974.3843586367444,770.7178325450928,C1187257,47164.506774196736,47368.173300288385,0
318,DEBIT,904.1514422349611,C4080195,1753.7944499463597,849.6430077113986,C8803132,4769.610593385581,5673.762035620542,0
681,DEBIT,6354.685115578956,C9887189,542.042950847608,0.0,C5397823,36150.75755275807,42505.442668337026,0
82,CASH_OUT,5197.060155337853,C9269916,42525.72993298034,37328.66977764249,C8055518,3707.123824803023,8904.183980140875,0
474,CASH_IN,10711.970473823254,C2594466,22788.434386362802,12076.463912539548,C9048951,114862.05316613581,125574.02363995906,0
468,PAYMENT,11048.017391220379,C2509708,904.1160733157778,0.0,C9805150,194.10512938622446,11242.122520606603,0
425,CASH_OUT,6300.728291855396,C7450382,1271.7288091923804,0.0,C7520780,47050.61906885425,53351.347360709646,0
731,CASH_IN,542.7794410103683,C7468210,39556.139584822995,39013.36014381263,C4575575,2402.592083358134,2945.3715243685024,0
689,TRANSFER,18892.868108759718,C5074457,482071.999936873,463179.1318281133,C1193092,17157.65766070007,36050.52576945979,0
204,CASH_OUT,2394.1048465541603,C5764220,19845.640335844484,17451.535489290323,C9933312,18660.79078721108,21054.89563376524,0
583,TRANSFER,4820.064773920625,C4748035,80534.7646769985,75714.69990307788,C1230381,500.2748244979882,5320.339598418614,0
387,CASH_OUT,3670.981315973674,C1876805,4779.102862058927,1108.1215460852527,C9086521,59565.39090033367,63236.37221630734,0
98,DEBIT,69508.3119674336,C2968547,968.0075961306563,0.0,C9886378,17808.033391467037,87316.34535890064,0
345,CASH_IN,273.21251301824213,C5368270,5796.778106360347,5523.565593342105,C3427811,10238.210365305844,10511.422878324087,0
208,TRANSFER,1500.7984932537674,C7934859,71094.19087414102,69593.39238088725,C6960772,17507.004012166333,19007.8025054201,0
514,CASH_OUT,8627.491635102877,C2652007,2611.0993604179657,0.0,C9139593,10409.38486711206,19036.87650221494,0
636,TRANSFER,3114.4790617562226,C2815208,4052.7717581219636,938.292696365741,C2622910,43017.310745917806,46131.78980767403,0
586,CASH_OUT,1130.712695890052,C6539846,693611.6248637906,692480.9121679005,C3900618,3156.2996573056676,4287.01235319572,0
166,CASH_OUT,64.3235927722976,C3245141,275886.5563825194,275822.2327897471,C1482931,43146.96955045357,43211.29314322587,0
22,PAYMENT,1679.3117198807474,C3377203,10791.933615836122,9112.621895955375,C7973959,25453.1699715366,27132.48169141735,0
154,PAYMENT,6153.947650268712,C9562826,85715.44981053557,79561.50216026686,C2942595,5744.307694123158,11898.25534439187,0
439,PAYMENT,8839.88973904451,C7855256,751.6644950561625,0.0,C5941812,325295.42480592645,334135.314544971,0
295,TRANSFER,2129.945291067725,C1755604,30634.70557785213,28504.760286784407,C1667793,19994.315189472316,22124.26048054004,0
219,DEBIT,4255.439916134057,C6590680,10033.24133602678,5777.801419892723,C2342713,11968.101171544618,16223.541087678675,0
669,CASH_OUT,302.78803091597825,C7471752,18826.6475854227,18523.859554506722,C7664575,25537.96979523546,25840.75782615144,0
495,CASH_IN,6495.116859566395,C8013697,550.6219491824469,0.0,C7995454,6571.289887924284,13066.406747490679,0
230,PAYMENT,3037.7627466794042,C7305072,365.0466689637263,0.0,C6962489,89518.53545942713,92556.29820610654,0
20,TRANSFER,4148.153976319332,C5990158,2641.743982590519,0.0,C1592386,7764.247491654324,11912.401467973657,0
553,TRANSFER,1921.9811686757098,C1139674,526.4150470016795,0.0,C1219067,41725.033949724704,43647.01511840041,0
148,TRANSFER,4562.5912071620805,C7600829,1213.3455360291894,0.0,C2898111,956.6522843937024,5519.243491555783,0
108,CASH_IN,10606.516329672648,C6692831,1428239.434435852,1417632.9181061795,C2740487,223.26495425031794,10829.781283922966,0
403,CASH_IN,4968.715900946273,C5416717,95145.6585667323,90176.94266578602,C5827885,18128.9802859555,23097.696186901772,0
596,PAYMENT,77.80695460982224,C7743372,16201.522645419485,16123.715690809662,C5728696,3760.800120158602,3838.6070747684244,0
483,CASH_IN,5178.811643289416,C6262356,19936.963747398328,14758.15210410891,C7538733,5511.951443922749,10690.763087212164,0
367,PAYMENT,1372.330420191391,C8431232,18657.745063369228,17285.414643177835,C4301731,74.9778873431485,1447.3083075345396,0
414,CASH_IN,723.1460087377362,C5683586,5531.092723337984,4807.946714600248,C4659219,243105.57123328975,243828.7172420275,0
309,CASH_IN,44282.54933156452,C7239274,15477.337769722772,0.0,C4290096,9987.743436456725,54270.292768021245,0
134,CASH_IN,461.72512200473494,C3561906,53847.346433337974,53385.62131133324,C6592785,116908.7571106253,117370.48223263003,0
719,PAYMENT,578.6169962659459,C9920204,5107.652011236397,4529.035014970451,C9971500,500.1169392747523,1078.7339355406982,0
283,CASH_OUT,33.69066599297965,C1819699,145457.88394683026,145424.1932808373,C4220179,9870.421819252015,9904.112485244994,0
73,PAYMENT,53158.31121994847,C6874659,4980.144489989575,0.0,C8536143,18306.999980759952,71465.31120070841,0
481,CASH_OUT,17717.19509427034,C3068057,1113.4805593950985,0.0,C6268749,10592.846990668593,28310.042084938934,0
352,TRANSFER,1533.8599285205323,C7587296,13693.334733247106,12159.474804726573,C4329341,12925.991656035414,14459.851584555947,0
560,TRANSFER,10153.762576369294,C7351768,5513.527414656727,0.0,C8311623,502.7886650503656,10656.55124141966,0
326,PAYMENT,34.7730828924818,C8672115,4862.424584063484,4827.651501171003,C3158212,15275.765568266188,15310.53865115867,0
443,CASH_OUT,7712.298559156916,C7018354,47109.77721540936,39397.478656252446,C2683799,1502.1298434785144,9214.42840263543,0
100,CASH_OUT,536.9280715187307,C3074498,3918.089617363315,3381.1615458445845,C7319912,2355.647807199263,2892.5758787179934,0
59,CASH_OUT,84753.7266038272,C6381942,1253.3171662991485,0.0,C6930862,8375.076769169797,93128.803372997,0
508,TRANSFER,6217.261388126496,C1190070,3711.933999023133,0.0,C7694364,4008.5161705329865,10225.777558659483,0
258,PAYMENT,3873.886493708556,C7636144,1846.189957429726,0.0,C3276154,4496.991201295684,8370.87769500424,0
413,DEBIT,577.4317353212649,C5507971,1804.9922278623699,1227.5604925411048,C5842537,76722.59948288208,77300.03121820335,0
452,CASH_OUT,584.699956959224,C3864570,57373.24511367007,56788.54515671085,C8227181,5930.716118741389,6515.416075700614,0
65,CASH_OUT,9750.82403941097,C6395035,1048.768522461152,0.0,C4678639,3663.6305488570574,13414.454588268029,0
595,DEBIT,566.7193142937539,C7427644,10271.51623610439,9704.796921810635,C2591067,6335.718283452991,6902.437597746745,0
154,PAYMENT,523.8656559214164,C8796029,4169.530570288232,3645.664914366816,C3309924,877.4542654617259,1401.3199213831422,0
266,CASH_OUT,49720.35407827418,C2942781,6503.3824545303905,0.0,C3770341,11216.314171505479,60936.66824977966,0
79,PAYMENT,5298.081818155533,C3802196,137.9185492526827,0.0,C8871400,34326.77895191465,39624.86077007018,0
315,CASH_OUT,332.8268368831967,C6542289,29367.205627867188,29034.378790983992,C3511574,15183.541866961228,15516.368703844424,0
662,CASH_IN,8986.629222723805,C7311244,4622.970018457817,0.0,C7732522,8719.46905862575,17706.098281349554,0
560,CASH_OUT,1705.9539036735844,C6737168,56557.305028081486,54851.3511244079,C7016049,26982.799686620343,28688.753590293927,0
248,CASH_IN,87.21313299933095,C4664748,18026.18919864815,17938.976065648818,C1223364,2675.1891935773706,2762.4023265767014,0
610,PAYMENT,1098.8099283483077,C9342111,8927.744129140996,7828.934200792688,C9286907,8764.770496325084,9863.580424673391,0
414,CASH_OUT,366.07468710666933,C6212252,8224.015826411585,7857.941139304916,C2700826,132802.20384594976,133168.27853305644,0
25,TRANSFER,4971.889006012316,C1532012,714210.8385781181,709238.9495721058,C4287850,4500.0712540240775,9471.960260036394,0
284,TRANSFER,803.3865317157255,C8386058,1625.916909909121,822.5303781933954,C9509671,27330.870140927615,28134.25667264334,0
449,DEBIT,3575.3004762170017,C3092041,14533.039957253737,10957.739481036735,C9444162,28732.870725993853,32308.171202210855,0
301,TRANSFER,11299.563415901532,C1534983,13064.95180681621,1765.388390914679,C4767228,1780.490951317045,13080.054367218578,0
68,CASH_IN,335011.24115183053,C8278085,321.47891949631725,0.0,C8143349,32076.63981588969,367087.88096772024,0
7,TRANSFER,156342.17975943815,C1849874,7202.986672503756,0.0,C6304316,2407.402092679268,158749.5818521174,0
137,TRANSFER,4658.733167140268,C7423926,359.5876537148117,0.0,C7025327,19113.03382756703,23771.766994707297,0
164,TRANSFER,2683.2706055240096,C1632338,7073.948903916911,4390.6782983929015,C4937762,2331.061511688439,5014.332117212449,0
83,CASH_OUT,906.7044859759259,C1335371,315.67787586583006,0.0,C6627491,14215.960540815488,15122.665026791414,0
650,DEBIT,111.47541427768623,C7633062,17372.17497461065,17260.699560332963,C3046176,10492.832236126864,10604.30765040455,0
420,PAYMENT,30.795616635181112,C9187635,652.1191103377823,621.3234937026012,C8649177,10136.279666385943,10167.075283021124,0
73,DEBIT,552.5765703612562,C4551057,7912.801721736478,7360.225151375222,C2022855,13959.595158652664,14512.17172901392,0
237,CASH_IN,78817.44477713433,C2325562,314.52000768444066,0.0,C6514133,2803.6834819655155,81621.12825909985,0
46,CASH_OUT,73584.90054376671,C8482240,20976.7943031556,0.0,C5074667,786.2713204764534,74371.17186424317,0
618,CASH_OUT,3440.2058171407116,C5477788,6924.882783016535,3484.676965875823,C3838440,9539.658151577787,12979.863968718499,0
262,TRANSFER,7558.532339666512,C9816566,5608.571903156775,0.0,C6741987,73540.1341359245,81098.66647559102,0
176,TRANSFER,889.4166869003104,C2014448,10722.27422158623,9832.85753468592,C4363376,26016.542708625817,26905.959395526126,0
166,CASH_IN,2806.5159887838686,C2680226,23098.56599329165,20292.050004507782,C6192939,19820.962471784118,22627.478460567985,0
657,CASH_OUT,631.2192026306745,C1357474,1453.0645705792572,821.8453679485826,C3242156,2916.752472279245,3547.97167490992,0
